Date,Open,High,Low,Close,Volume,OpenInt
2009-02-11,12.347,12.59,12.263,12.397,187137663,0
2009-02-12,12.271,12.773,12.271,12.713,225165155,0
2009-02-13,12.692,12.798,12.565,12.699,169016433,0
2009-02-17,12.42,12.424,12.074,12.106,184181312,0
2009-02-18,12.185,12.274,11.873,12.085,190124683,0
2009-02-19,11.951,12.069,11.54,11.606,251460545,0
2009-02-20,11.461,11.833,11.399,11.679,209116481,0
2009-02-23,11.732,11.782,11.08,11.134,209811560,0
2009-02-24,11.174,11.641,11.14,11.556,210814219,0
2009-02-25,11.508,11.9,11.431,11.674,227961051,0
2009-02-26,11.796,11.9,11.393,11.422,172113392,0
2009-02-27,11.271,11.691,11.228,11.438,196215342,0
2009-03-02,11.27,11.679,11.228,11.264,212888353,0
2009-03-03,11.411,11.62,11.256,11.315,201029452,0
2009-03-04,11.545,11.88,11.456,11.676,206612596,0
2009-03-05,11.556,11.765,11.326,11.377,196656849,0
2009-03-06,11.31,11.32,10.543,10.924,281668441,0
2009-03-09,10.764,11.218,10.575,10.642,194747028,0
2009-03-10,10.856,11.421,10.803,11.349,235466311,0
2009-03-11,11.513,12.046,11.472,11.868,236044586,0
2009-03-12,11.898,12.37,11.782,12.34,214312799,0
2009-03-13,12.334,12.446,12.168,12.285,167664420,0
2009-03-16,12.362,12.471,12.06,12.219,222349209,0
2009-03-17,12.195,12.766,12.175,12.762,219600784,0
2009-03-18,12.79,13.252,12.77,13,222004745,0
2009-03-19,13.057,13.214,12.839,13.014,139491556,0
2009-03-20,13.08,13.204,12.88,13.01,194000264,0
2009-03-23,13.148,13.849,13.031,13.79,185846682,0
2009-03-24,13.59,14.017,13.497,13.638,178689921,0
2009-03-25,13.769,13.874,13.302,13.637,180333974,0
2009-03-26,13.822,14.082,13.779,14.069,171794055,0
2009-03-27,13.894,13.897,13.626,13.682,137454186,0
2009-03-30,13.332,13.449,13.139,13.379,140166551,0
2009-03-31,13.512,13.763,13.447,13.463,158814361,0
2009-04-01,13.326,13.96,13.305,13.918,164106299,0
2009-04-02,14.09,14.697,14.059,14.435,225918240,0
2009-04-03,14.587,14.873,14.537,14.854,176589216,0
2009-04-06,14.721,15.208,14.507,15.169,183127138,0
2009-04-07,14.91,14.941,14.622,14.728,149361805,0
2009-04-08,14.758,14.955,14.675,14.896,126895071,0
2009-04-09,15.169,15.369,15.106,15.312,147799978,0
2009-04-13,15.369,15.492,15.24,15.397,108481314,0
2009-04-14,15.309,15.391,15.016,15.151,126616397,0
2009-04-15,14.983,15.144,14.824,15.065,115071612,0
2009-04-16,15.265,15.773,15.213,15.554,165149905,0
2009-04-17,15.5,15.912,15.401,15.807,138694239,0
2009-04-20,15.596,15.751,15.259,15.431,130056791,0
2009-04-21,15.233,15.64,15.187,15.596,130890809,0
2009-04-22,15.701,16.052,15.521,15.562,257317120,0
2009-04-23,16.219,16.29,15.816,16.059,263002275,0
2009-04-24,15.945,16.024,15.749,15.866,150644934,0
2009-04-27,15.735,16.006,15.71,15.974,133998857,0
2009-04-28,15.794,16.164,15.785,15.866,126864351,0
2009-04-29,15.988,16.244,15.857,16.024,127674324,0
2009-04-30,16.185,16.264,15.997,16.112,138856146,0
2009-05-01,16.112,16.386,16.109,16.295,110839216,0
2009-05-04,16.417,16.936,16.351,16.913,170001745,0
2009-05-05,16.873,17.014,16.791,16.993,111002870,0
2009-05-06,17.095,17.097,16.677,16.967,132025508,0
2009-05-07,16.916,16.955,16.379,16.529,147928018,0
2009-05-08,16.532,16.805,16.171,16.544,130488888,0
2009-05-11,16.3,16.769,16.278,16.592,112808484,0
2009-05-12,16.61,16.61,15.784,15.935,169302193,0
2009-05-13,15.77,15.88,15.286,15.301,165438241,0
2009-05-14,15.338,15.819,15.329,15.746,124307466,0
2009-05-15,15.641,15.961,15.576,15.676,102253291,0
2009-05-18,15.858,16.226,15.57,16.219,127559713,0
2009-05-19,16.243,16.559,16.103,16.322,103622672,0
2009-05-20,16.363,16.547,16.045,16.118,108188460,0
2009-05-21,16.006,16.235,15.739,15.903,113614655,0
2009-05-22,15.89,15.903,15.594,15.687,83099873,0
2009-05-26,15.987,16.755,15.952,16.748,176495854,0
2009-05-27,16.875,17.285,16.763,17.037,180237132,0
2009-05-28,17.097,17.34,16.909,17.297,135575655,0
2009-05-29,17.342,17.403,17.142,17.391,127185699,0
2009-06-01,17.462,17.926,17.417,17.848,125687897,0
2009-06-02,17.8,18.104,17.715,17.866,126436357,0
2009-06-03,17.938,18.074,17.81,18.051,156896778,0
2009-06-04,17.94,18.464,17.932,18.407,152417259,0
2009-06-05,18.635,18.748,18.341,18.526,176213719,0
2009-06-08,18.428,18.471,17.858,18.421,259379840,0
2009-06-09,18.416,18.512,17.997,18.28,188369794,0
2009-06-10,18.182,18.228,17.709,17.958,191809218,0
2009-06-11,17.882,18.128,17.742,17.922,146172301,0
2009-06-12,17.783,17.814,17.423,17.54,156683309,0
2009-06-15,17.414,17.535,17.273,17.428,150459127,0
2009-06-16,17.496,17.73,17.43,17.459,142500382,0
2009-06-17,17.507,17.604,17.226,17.363,159098967,0
2009-06-18,17.417,17.673,17.364,17.4,118664677,0
2009-06-19,17.681,17.868,17.531,17.865,200782896,0
2009-06-22,18.007,18.128,17.457,17.592,176560169,0
2009-06-23,17.461,17.538,17.017,17.16,196616724,0
2009-06-24,17.346,17.611,17.268,17.443,135042807,0
2009-06-25,17.391,17.951,17.317,17.911,164035027,0
2009-06-26,17.897,18.384,17.897,18.241,122261905,0
2009-06-29,18.37,18.435,18.126,18.179,158245731,0
2009-06-30,18.271,18.414,18.157,18.24,121020836,0
2009-07-01,18.379,18.526,18.251,18.292,115459047,0
2009-07-02,18.1,18.292,17.902,17.93,103058843,0
2009-07-06,17.761,17.8,17.447,17.749,138825367,0
2009-07-07,17.732,17.889,17.313,17.342,128453557,0
2009-07-08,17.406,17.677,17.213,17.573,160314544,0
2009-07-09,17.649,17.671,17.407,17.461,95613983,0
2009-07-10,17.468,17.797,17.456,17.737,123875873,0
2009-07-13,17.869,18.228,17.615,18.228,134454415,0
2009-07-14,18.193,18.336,18.081,18.219,96688569,0
2009-07-15,18.552,18.826,18.481,18.81,134892203,0
2009-07-16,18.681,18.955,18.642,18.89,109475298,0
2009-07-17,19.103,19.466,19.037,19.433,167694654,0
2009-07-20,19.611,19.855,19.323,19.584,204041432,0
2009-07-21,19.648,19.648,19.176,19.402,237744145,0
2009-07-22,20.171,20.328,19.991,20.072,243625531,0
2009-07-23,20.042,20.29,19.92,20.211,146542134,0
2009-07-24,20.098,20.489,20.041,20.489,122251087,0
2009-07-27,20.489,20.603,20.14,20.503,120531469,0
2009-07-28,20.358,20.503,20.182,20.489,101259881,0
2009-07-29,20.35,20.55,20.265,20.493,106532023,0
2009-07-30,20.708,21.092,20.682,20.849,130613874,0
2009-07-31,20.874,21.13,20.861,20.924,117828265,0
2009-08-03,21.148,21.339,21.114,21.314,109642291,0
2009-08-04,21.134,21.204,21.03,21.201,110197725,0
2009-08-05,21.257,21.438,21.03,21.144,117799553,0
2009-08-06,21.201,21.321,20.884,20.991,95198560,0
2009-08-07,21.104,21.334,21.104,21.195,107914153,0
2009-08-10,21.181,21.334,20.959,21.092,83680714,0
2009-08-11,20.952,21.05,20.73,20.852,98995451,0
2009-08-12,20.808,21.348,20.804,21.171,123799117,0
2009-08-13,21.338,21.598,21.319,21.566,122622508,0
2009-08-14,21.492,21.544,21.198,21.357,85240018,0
2009-08-17,20.951,20.951,20.416,20.436,145880412,0
2009-08-18,20.714,21.034,20.671,21.002,118441894,0
2009-08-19,20.839,21.169,20.803,21.078,114933050,0
2009-08-20,21.115,21.349,21.079,21.3,95255093,0
2009-08-21,21.492,21.692,21.36,21.674,115811581,0
2009-08-24,21.771,21.861,21.548,21.651,113303873,0
2009-08-25,21.699,21.891,21.661,21.695,90300371,0
2009-08-26,21.636,21.711,21.354,21.441,84584279,0
2009-08-27,21.589,21.714,21.108,21.702,124932801,0
2009-08-28,22.033,22.09,21.58,21.776,126455321,0
2009-08-31,21.524,21.623,21.319,21.542,86708769,0
2009-09-01,21.515,21.771,21.122,21.169,130624266,0
2009-09-02,21.066,21.467,21.018,21.152,101504685,0
2009-09-03,21.322,21.399,21.13,21.326,81937776,0
2009-09-04,21.413,21.86,21.398,21.809,104123044,0
2009-09-08,22.081,22.171,22.027,22.146,87605228,0
2009-09-09,22.12,22.343,21.731,21.919,226094802,0
2009-09-10,22.03,22.187,21.874,22.1,136781932,0
2009-09-11,22.15,22.177,21.882,22.046,97171761,0
2009-09-14,21.88,22.269,21.802,22.246,89671831,0
2009-09-15,22.287,22.494,22.23,22.432,115716905,0
2009-09-16,22.795,23.404,22.779,23.289,209360761,0
2009-09-17,23.304,23.92,23.301,23.634,225547841,0
2009-09-18,23.807,23.889,23.66,23.693,167689392,0
2009-09-21,23.621,23.713,23.257,23.567,121920175,0
2009-09-22,23.704,23.74,23.417,23.625,99456536,0
2009-09-23,23.736,24.19,23.694,23.755,165055181,0
2009-09-24,23.981,24.039,23.407,23.54,153114007,0
2009-09-25,23.324,23.755,23.234,23.357,124114601,0
2009-09-28,23.541,23.907,23.477,23.839,94029276,0
2009-09-29,23.905,23.998,23.603,23.74,96179740,0
2009-09-30,23.824,23.877,23.389,23.736,150370039,0
2009-10-01,23.753,23.849,23.141,23.161,146027646,0
2009-10-02,23.227,23.813,23.225,23.679,154140665,0
2009-10-05,23.846,23.929,23.597,23.822,117824527,0
2009-10-06,24.042,24.335,23.984,24.335,168409190,0
2009-10-07,24.31,24.403,24.207,24.362,129589592,0
2009-10-08,24.435,24.517,24.188,24.238,121959746,0
2009-10-09,24.19,24.421,24.155,24.392,81700686,0
2009-10-12,24.456,24.526,24.285,24.436,80314974,0
2009-10-13,24.406,24.482,24.294,24.336,96434231,0
2009-10-14,24.614,24.629,24.359,24.497,104675281,0
2009-10-15,24.28,24.449,24.272,24.403,103995553,0
2009-10-16,24.235,24.378,24.056,24.083,119451697,0
2009-10-19,24.056,24.333,23.762,24.314,252962555,0
2009-10-20,25.672,25.836,25.336,25.453,315927685,0
2009-10-21,25.564,26.73,25.513,26.244,332235445,0
2009-10-22,26.191,26.617,25.934,26.28,220430696,0
2009-10-23,26.347,26.355,26.026,26.117,117132170,0
2009-10-26,26.089,26.478,25.626,25.931,134722762,0
2009-10-27,25.823,25.973,25.159,25.275,210785035,0
2009-10-28,25.274,25.36,24.473,24.639,227883167,0
2009-10-29,24.958,25.204,24.607,25.145,158941910,0
2009-10-30,25.123,25.204,23.827,24.14,200003753,0
2009-11-02,24.31,24.701,23.765,24.244,189191189,0
2009-11-03,24.075,24.271,23.81,24.171,144773618,0
2009-11-04,24.422,24.826,24.359,24.436,135888499,0
2009-11-05,24.676,24.973,24.564,24.849,106500168,0
2009-11-06,24.715,24.997,24.639,24.887,81430908,0
2009-11-09,25.221,25.857,25.134,25.797,146741649,0
2009-11-10,25.751,26.252,25.742,25.994,111677570,0
2009-11-11,26.204,26.255,25.848,26.026,123772293,0
2009-11-12,26.041,26.237,25.794,25.867,99884842,0
2009-11-13,25.993,26.232,25.876,26.181,95364107,0
2009-11-16,26.309,26.635,26.256,26.462,134307133,0
2009-11-17,26.389,26.565,26.255,26.509,110417860,0
2009-11-18,26.414,26.509,26.126,26.374,104191012,0
2009-11-19,26.19,26.202,25.587,25.677,150676027,0
2009-11-20,25.399,25.663,25.325,25.601,113388616,0
2009-11-23,26.011,26.38,25.991,26.364,132146129,0
2009-11-24,26.281,26.364,25.984,26.18,88470890,0
2009-11-25,26.316,26.334,26.093,26.149,79886756,0
2009-11-27,25.498,25.992,25.404,25.688,82342167,0
2009-11-30,25.731,25.829,25.454,25.6,118212877,0
2009-12-01,25.9,25.967,25.207,25.224,129007274,0
2009-12-02,25.491,25.793,25.068,25.129,198970575,0
2009-12-03,25.339,25.482,25.135,25.164,124850514,0
2009-12-04,25.574,25.598,24.366,24.756,230456323,0
2009-12-07,24.756,24.816,24.163,24.197,198876720,0
2009-12-08,24.209,24.632,24.166,24.316,192047034,0
2009-12-09,24.491,25.377,24.371,25.331,190088789,0
2009-12-10,25.573,25.574,25.115,25.156,136360533,0
2009-12-11,25.323,25.357,24.772,24.928,119634386,0
2009-12-14,25.032,25.284,24.66,25.225,137253182,0
2009-12-15,25.069,25.295,24.749,24.867,116853268,0
2009-12-16,24.973,25.166,24.913,24.976,98395839,0
2009-12-17,24.956,24.973,24.46,24.57,107910666,0
2009-12-18,24.728,25.036,24.666,25.028,169420485,0
2009-12-21,25.1,25.58,25.059,25.387,169794290,0
2009-12-22,25.586,25.723,25.44,25.659,97240661,0
2009-12-23,25.763,25.918,25.717,25.881,96121858,0
2009-12-24,26.052,26.811,26.041,26.771,139689157,0
2009-12-28,27.039,27.398,26.843,27.099,179408229,0
2009-12-29,27.232,27.242,26.732,26.779,123601979,0
2009-12-30,26.735,27.148,26.675,27.103,114583249,0
2009-12-31,27.292,27.321,26.965,26.988,98076551,0
2010-01-04,27.341,27.47,27.199,27.406,137045797,0
2010-01-05,27.508,27.609,27.31,27.454,167718021,0
2010-01-06,27.454,27.563,26.99,27.017,153403690,0
2010-01-07,27.108,27.148,26.772,26.968,132861904,0
2010-01-08,26.946,27.148,26.774,27.147,124730848,0
2010-01-11,27.274,27.277,26.694,26.907,128596375,0
2010-01-12,26.806,26.861,26.434,26.601,165445130,0
2010-01-13,26.652,27.013,26.137,26.978,168558442,0
2010-01-14,26.897,26.952,26.769,26.819,120618898,0
2010-01-15,27.073,27.098,26.363,26.37,165632148,0
2010-01-19,26.687,27.558,26.54,27.539,203292657,0
2010-01-20,27.523,27.603,26.829,27.114,170447716,0
2010-01-21,27.187,27.316,26.536,26.645,169277070,0
2010-01-22,26.482,26.572,25.247,25.323,244552522,0
2010-01-25,25.975,26.214,25.637,26.006,289960128,0
2010-01-26,26.362,27.369,25.943,26.371,518775663,0
2010-01-27,26.486,26.968,25.551,26.62,479989843,0
2010-01-28,26.294,26.316,25.445,25.521,326739489,0
2010-01-29,25.782,25.894,24.362,24.595,347019110,0
2010-02-01,24.663,25.1,24.498,24.937,208526168,0
2010-02-02,25.091,25.141,24.765,25.081,194614229,0
2010-02-03,25.005,25.639,24.897,25.513,171291523,0
2010-02-04,25.209,25.404,24.534,24.594,210843961,0
2010-02-05,24.676,25.1,24.441,25.032,236896963,0
2010-02-08,25.06,25.341,24.845,24.86,132939624,0
2010-02-09,25.161,25.294,24.938,25.125,176376562,0
2010-02-10,25.076,25.177,24.877,24.989,102981576,0
2010-02-11,24.944,25.58,24.853,25.441,153276052,0
2010-02-12,25.379,25.823,25.036,25.661,179472736,0
2010-02-16,25.862,26.087,25.806,26.048,151049757,0
2010-02-17,26.156,26.162,25.724,25.939,121252456,0
2010-02-18,25.821,26.111,25.732,25.988,117498584,0
2010-02-19,25.849,26.022,25.754,25.827,115810902,0
2010-02-22,25.927,25.933,25.509,25.666,108886263,0
2010-02-23,25.6,25.782,25.063,25.237,160372350,0
2010-02-24,25.42,25.794,25.335,25.698,128335773,0
2010-02-25,25.276,25.978,25.213,25.868,185411336,0
2010-02-26,25.928,26.275,25.868,26.203,141391337,0
2010-03-01,26.348,26.829,26.311,26.765,153182943,0
2010-03-02,26.887,27.001,26.604,26.748,157845894,0
2010-03-03,26.788,26.875,26.628,26.808,103577606,0
2010-03-04,26.814,27.012,26.72,26.985,99979302,0
2010-03-05,27.533,28.136,27.486,28.039,250646277,0
2010-03-08,28.171,28.187,27.949,28.055,119742939,0
2010-03-09,27.938,28.814,27.906,28.559,256471788,0
2010-03-10,28.65,28.876,28.583,28.794,166125926,0
2010-03-11,28.668,28.878,28.6,28.878,112917672,0
2010-03-12,29.076,29.162,28.908,29.019,115842250,0
2010-03-15,28.878,28.878,28.207,28.666,137414405,0
2010-03-16,28.708,28.811,28.495,28.742,124556803,0
2010-03-17,28.788,29,28.593,28.7,125612274,0
2010-03-18,28.675,28.814,28.507,28.769,95279565,0
2010-03-19,28.834,28.845,28.33,28.463,155870050,0
2010-03-22,28.237,28.941,28.194,28.783,127168635,0
2010-03-23,28.899,29.299,28.698,29.244,167881707,0
2010-03-24,29.178,29.481,29.135,29.371,166720433,0
2010-03-25,29.565,29.579,28.975,29.027,151255488,0
2010-03-26,29.326,29.703,29.269,29.57,178628136,0
2010-03-29,29.826,29.951,29.661,29.759,146987188,0
2010-03-30,30.309,30.415,29.999,30.204,146507281,0
2010-03-31,30.204,30.301,30.025,30.094,119860348,0
2010-04-01,30.437,30.575,29.807,30.219,167998179,0
2010-04-05,30.093,30.544,30.064,30.543,190081552,0
2010-04-06,30.513,30.766,30.35,30.674,124314844,0
2010-04-07,30.7,30.98,30.566,30.812,175046812,0
2010-04-08,30.787,30.933,30.481,30.729,159664127,0
2010-04-09,30.923,30.976,30.793,30.963,93094513,0
2010-04-12,31.108,31.128,30.966,31.027,92855667,0
2010-04-13,31.02,31.095,30.877,31.046,85021830,0
2010-04-14,31.396,31.479,31.257,31.464,112521787,0
2010-04-15,31.498,31.891,31.439,31.876,104752497,0
2010-04-16,31.886,32.159,31.318,31.681,209178636,0
2010-04-19,31.573,31.746,30.96,31.64,157948326,0
2010-04-20,31.916,31.917,31.114,31.324,200685233,0
2010-04-21,33.073,33.329,32.748,33.196,273412455,0
2010-04-22,33.064,34.16,32.81,34.126,220735303,0
2010-04-23,34.194,34.856,34.192,34.682,221913211,0
2010-04-26,34.829,34.892,34.345,34.514,0,0
2010-04-27,34.192,34.302,33.362,33.557,197418134,0
2010-04-28,33.679,33.808,32.837,33.502,211280491,0
2010-04-29,33.687,34.578,33.553,34.401,155654752,0
2010-04-30,34.543,34.648,33.425,33.437,151080134,0
2010-05-03,33.861,34.306,33.665,34.109,126452987,0
2010-05-04,33.611,33.716,32.879,33.126,201559659,0
2010-05-05,32.385,33.059,31.853,32.783,245853211,0
2010-05-06,32.526,33.072,25.516,31.537,356678860,0
2010-05-07,31.247,31.576,28.84,30.206,467412793,0
2010-05-10,32.164,32.611,31.829,32.525,273913801,0
2010-05-11,32.272,33.281,32.081,32.853,236583753,0
2010-05-12,33.249,33.698,33.129,33.564,182270065,0
2010-05-13,33.712,33.938,32.836,33.085,167009626,0
2010-05-14,32.685,32.847,31.951,32.503,211277784,0
2010-05-17,32.549,32.807,31.723,32.555,212416438,0
2010-05-18,32.918,33.111,32.05,32.318,217450772,0
2010-05-19,31.948,32.39,31.356,31.804,285695555,0
2010-05-20,30.914,31.228,30.248,30.448,356516332,0
2010-05-21,29.665,31.311,29.626,31.032,341125358,0
2010-05-24,31.664,32.129,31.539,31.599,210033965,0
2010-05-25,30.722,31.599,30.373,31.402,291611812,0
2010-05-26,32.042,32.289,31.214,31.263,236801306,0
2010-05-27,32.107,32.512,31.901,32.444,184445735,0
2010-05-28,33.19,33.22,32.444,32.896,227189876,0
2010-06-01,33.257,34.058,33.164,33.402,243767892,0
2010-06-02,33.903,33.91,33.34,33.803,191547624,0
2010-06-03,33.962,34.007,33.349,33.697,181103236,0
2010-06-04,33.1,33.539,32.609,32.779,210950520,0
2010-06-07,33.087,33.187,32.086,32.133,246864784,0
2010-06-08,32.449,32.502,31.458,31.927,278816796,0
2010-06-09,32.216,32.26,31.054,31.144,237748884,0
2010-06-10,31.35,32.139,31.016,32.083,215879053,0
2010-06-11,31.782,32.509,31.677,32.466,151893082,0
2010-06-14,32.795,33.187,32.528,32.562,167863475,0
2010-06-15,32.731,33.276,32.719,33.256,162738889,0
2010-06-16,33.425,34.29,33.377,34.223,218210272,0
2010-06-17,34.666,34.95,34.514,34.816,243048874,0
2010-06-18,34.863,35.218,34.76,35.098,218587226,0
2010-06-21,35.569,35.73,34.413,34.6,215547246,0
2010-06-22,34.863,35.341,34.769,35.069,199562574,0
2010-06-23,35.161,35.174,34.309,34.7,214053876,0
2010-06-24,34.7,34.986,34.335,34.447,199112595,0
2010-06-25,34.581,34.612,34.039,34.155,152492625,0
2010-06-28,34.191,34.545,33.874,34.36,163083315,0
2010-06-29,33.856,33.856,32.565,32.806,315472195,0
2010-06-30,32.877,33.036,32.02,32.212,205878957,0
2010-07-01,32.542,32.629,31.147,31.823,285057573,0
2010-07-02,32.103,32.132,31.144,31.623,193495389,0
2010-07-06,31.623,32.375,31.527,31.842,171357527,0
2010-07-07,32.095,33.139,31.984,33.125,182036901,0
2010-07-08,33.626,33.668,32.641,33.052,205559578,0
2010-07-09,32.899,33.282,32.678,33.247,120771554,0
2010-07-12,33.108,33.532,32.637,32.95,156720330,0
2010-07-13,32.811,32.836,31.559,32.248,331165575,0
2010-07-14,31.91,32.756,31.887,32.365,226423690,0
2010-07-15,31.795,32.909,31.667,32.2,228822034,0
2010-07-16,32.407,32.653,31.813,32.004,289535967,0
2010-07-19,31.982,32.001,30.683,31.449,285432579,0
2010-07-20,31.052,32.388,30.737,32.26,295145985,0
2010-07-21,33.936,33.955,32.526,32.556,330180600,0
2010-07-22,33.004,33.295,32.695,33.171,179777113,0
2010-07-23,32.939,33.347,32.82,33.288,148640952,0
2010-07-26,33.293,33.309,33.003,33.204,116242953,0
2010-07-27,33.382,33.91,33.336,33.82,161964837,0
2010-07-28,33.768,34.065,33.329,33.419,144771462,0
2010-07-29,33.387,33.634,32.797,33.055,179422840,0
2010-07-30,32.75,33.257,32.643,32.944,124974375,0
2010-08-02,33.352,33.627,33.247,33.532,118919147,0
2010-08-03,33.532,33.712,33.223,33.544,116136901,0
2010-08-04,33.649,33.843,33.337,33.677,117191873,0
2010-08-05,33.485,33.703,33.366,33.513,80608260,0
2010-08-06,33.257,33.486,32.991,33.307,123996524,0
2010-08-09,33.486,33.572,33.242,33.52,84312659,0
2010-08-10,33.276,33.353,32.984,33.221,125925550,0
2010-08-11,32.676,32.742,31.992,32.04,172348213,0
2010-08-12,31.579,32.412,31.521,32.246,148982213,0
2010-08-13,32.146,32.259,31.898,31.9,98812016,0
2010-08-16,31.725,32.02,31.582,31.714,88596378,0
2010-08-17,32.03,32.609,31.911,32.267,117743597,0
2010-08-18,32.342,32.614,32.219,32.408,94319941,0
2010-08-19,32.372,32.461,31.847,32.001,118845562,0
2010-08-20,31.933,32.516,31.887,31.969,106898327,0
2010-08-23,32.241,32.272,31.406,31.478,115245205,0
2010-08-24,31.12,31.12,30.564,30.726,167541735,0
2010-08-25,30.726,31.246,30.379,31.106,166163230,0
2010-08-26,31.435,31.471,30.772,30.772,129747353,0
2010-08-27,30.932,31.07,30.168,30.943,152871506,0
2010-08-30,30.83,31.471,30.821,31.056,106719439,0
2010-08-31,30.963,31.32,30.78,31.132,117131468,0
2010-09-01,31.696,32.202,31.541,32.059,194067146,0
2010-09-02,32.192,32.293,31.833,32.293,115606232,0
2010-09-03,32.647,33.141,32.591,33.139,145073927,0
2010-09-07,32.852,33.237,32.817,33.016,95518506,0
2010-09-08,33.263,33.856,33.181,33.67,146586649,0
2010-09-09,33.951,34.132,33.67,33.689,122041288,0
2010-09-10,33.706,33.872,33.475,33.732,108042462,0
2010-09-13,34.059,34.357,34.034,34.198,108258155,0
2010-09-14,34.086,34.47,34.004,34.329,113033814,0
2010-09-15,34.32,34.626,34.302,34.605,119158388,0
2010-09-16,34.612,35.43,34.514,35.419,181311801,0
2010-09-17,35.54,35.595,35.048,35.263,176792499,0
2010-09-20,35.359,36.341,35.326,36.272,183634089,0
2010-09-21,36.346,36.799,36.214,36.341,185863595,0
2010-09-22,36.23,36.878,36.164,36.85,163074523,0
2010-09-23,36.688,37.492,36.625,37,218880803,0
2010-09-24,37.394,37.591,37.207,37.434,180700270,0
2010-09-27,37.649,37.742,37.268,37.286,134559719,0
2010-09-28,37.356,37.366,35.218,36.736,288423047,0
2010-09-29,36.775,37.114,36.625,36.802,130794640,0
2010-09-30,37.009,37.138,36.017,36.338,187626938,0
2010-10-01,36.667,36.7,36.03,36.18,124958134,0
2010-10-04,36.074,36.23,35.572,35.685,121198179,0
2010-10-05,36.158,37.067,36.092,37.003,139347081,0
2010-10-06,37.1,37.393,36.532,37.035,186552224,0
2010-10-07,37.181,37.199,36.742,37.039,113648160,0
2010-10-08,37.363,37.713,37.138,37.661,183161680,0
2010-10-11,37.751,38.064,37.727,37.825,119007634,0
2010-10-12,37.83,38.355,37.456,38.231,155312748,0
2010-10-13,38.424,38.668,38.394,38.437,173411240,0
2010-10-14,38.62,38.736,38.469,38.716,120875146,0
2010-10-15,39.371,40.339,39.048,40.306,255794739,0
2010-10-18,40.786,40.852,40.247,40.725,300733323,0
2010-10-19,38.865,40.182,38.422,39.635,342566876,0
2010-10-20,39.572,40.242,39.299,39.767,200182777,0
2010-10-21,39.995,40.306,39.289,39.639,152647556,0
2010-10-22,39.573,39.703,39.224,39.375,103181882,0
2010-10-25,39.587,39.906,39.499,39.551,107334999,0
2010-10-26,39.299,39.667,39.142,39.45,108427835,0
2010-10-27,39.381,39.688,39.135,39.421,109484950,0
2010-10-28,39.438,39.444,38.533,39.09,152982625,0
2010-10-29,38.974,39.172,38.529,38.544,118831596,0
2010-11-01,38.754,39.135,38.7,38.953,117788345,0
2010-11-02,39.346,39.721,39.315,39.617,120415588,0
2010-11-03,39.89,40.068,39.509,40.058,141618450,0
2010-11-04,40.353,41.003,40.344,40.758,178707730,0
2010-11-05,40.724,40.926,40.563,40.611,100569152,0
2010-11-08,40.612,40.95,40.565,40.802,78085593,0
2010-11-09,41.109,41.146,40.275,40.477,106621694,0
2010-11-10,40.556,40.821,40.154,40.729,106340742,0
2010-11-11,40.341,40.773,40.242,40.551,100625257,0
2010-11-12,40.403,40.533,38.884,39.447,221703816,0
2010-11-15,39.504,39.769,39.22,39.319,112241660,0
2010-11-16,39.128,39.392,38.331,38.622,183202560,0
2010-11-17,38.557,38.932,38.131,38.483,133480982,0
2010-11-18,39.119,39.657,39.018,39.498,137362764,0
2010-11-19,39.444,39.494,39.09,39.28,107226342,0
2010-11-22,39.276,40.131,39.171,40.131,109211046,0
2010-11-23,39.763,39.922,39.259,39.537,144353615,0
2010-11-24,39.954,40.391,39.922,40.314,115360838,0
2010-11-26,40.154,40.687,40.075,40.339,66303040,0
2010-11-29,40.497,40.658,39.875,40.577,123294325,0
2010-11-30,40.153,40.257,39.81,39.848,139645622,0
2010-12-01,40.425,40.694,40.339,40.519,128119713,0
2010-12-02,40.66,40.852,40.326,40.743,129074477,0
2010-12-03,40.586,40.806,40.511,40.653,95387655,0
2010-12-06,40.792,41.279,40.776,40.998,124021004,0
2010-12-07,41.477,41.49,40.739,40.752,108707858,0
2010-12-08,40.95,41.112,40.608,41.111,89431362,0
2010-12-09,41.293,41.3,40.854,40.948,81864668,0
2010-12-10,40.935,41.117,40.799,41.05,73169401,0
2010-12-13,41.537,41.626,41.109,41.193,122382295,0
2010-12-14,41.235,41.304,40.852,41.017,97867364,0
2010-12-15,40.994,41.364,40.876,41.026,115789234,0
2010-12-16,41.12,41.312,40.994,41.139,89597178,0
2010-12-17,41.156,41.21,41.01,41.057,107757003,0
2010-12-20,41.159,41.395,40.754,41.263,107103042,0
2010-12-21,41.376,41.541,41.241,41.517,71347019,0
2010-12-22,41.537,41.713,41.435,41.641,74128316,0
2010-12-23,41.619,41.639,41.385,41.442,62194516,0
2010-12-27,41.389,41.676,41.174,41.581,69518402,0
2010-12-28,41.739,41.833,41.626,41.68,48970020,0
2010-12-29,41.765,41.807,41.632,41.657,45487326,0
2010-12-30,41.67,41.686,41.37,41.45,43900753,0
2010-12-31,41.364,41.425,41.148,41.307,53933874,0
2011-01-03,41.6,42.293,41.6,42.204,123930383,0
2011-01-04,42.579,42.579,42.023,42.426,86135637,0
2011-01-05,42.26,42.817,42.196,42.772,70669988,0
2011-01-06,42.902,42.932,42.632,42.739,83619699,0
2011-01-07,42.787,43.073,42.503,43.045,86506108,0
